Ticker,Name
SCIB.ST,SciBase Holding AB
ALPH.ST,AlphaHelix Molecular Diagnostics AB (publ)
IPL.ST,Insplanet AB (publ)
CHAL-B.ST,Challenger Mobile AB (publ)
SHEL-B.ST,Shelton Petroleum AB (publ)
DURC-B.ST,Duroc AB (publ)
IVSO.ST,INVISIO Communications AB (publ.)
CEAB.ST,Community Entertainment Svenska AB (publ)
WIFOG.ST,Wifog Holding AB (publ)
HOVD.ST,Hövding Sverige AB (publ)
CORE-PREF.ST,Corem Property Group AB (publ)
TRUE-B.ST,True Heading AB
WINT.ST,West International AB
CEVI.ST,CellaVision AB (publ)
ALM.ST,ALM Equity AB (publ)
ELUX-B.ST,AB Electrolux (publ)
HYCO.ST,Hybricon Bus Systems AB (Publ)
PHI.ST,Phase Holographic Imaging PHI AB (publ)
AHA.ST,ahaWorld AB (publ)
NICA.ST,Nanologica AB (publ)
ODEN.ST,Oden Control AB
HAMLET.ST,Hamlet Pharma AB (publ)
MRG.ST,Mr Green & Co AB (publ)
EQL.ST,EQL Pharma AB (publ)
DMAB-B.ST,DMAB-B.ST
TWW.ST,Transcom WorldWide AB (publ)
RTIM-B.ST,RTIM-B.ST
MAG.ST,Magnolia Bostad AB
AMAST.ST,Amasten Holding AB (publ)
TOL.ST,Toleranzia AB
PIL.ST,Pilum AB (publ)
IDOGEN.ST,Idogen AB (publ)
NOBINA.ST,Nobina AB
LOVI.ST,Lovisagruvan AB (publ)
AJA-B.ST,Byggmästare Anders J Ahlström Holding AB (publ)
OP.ST,Oscar Properties Holding AB (publ)
MIDW-B.ST,Midway Holding AB
CAT-B.ST,Catella AB (publ)
PROE-B.ST,Proffice AB (Publ)
FABG.ST,Fabege AB (publ)
IMINT.ST,IMINT Image Intelligence AB (publ)
UTG.ST,Unlimited Travel Group UTG AB (publ)
TORSAB.ST,Torslanda Property Investment AB (Publ)
SGLD.ST,Stureguld Sverige AB (publ)
NMGO.ST,Axactor AB (publ)
GREAT.ST,Greater Than AB
BETT.ST,Betting Promotion Sweden AB (publ)
AUTO.ST,VA Automotive i Hässleholm AB (publ)
GJAB.ST,Gullberg & Jansson AB (publ)
PHLOG.ST,Pharmacolog i Uppsala AB (publ)
RBASE.ST,Raybased AB (publ)
A1M.ST,A1M Pharma AB (publ)
KABE-B.ST,KABE AB (publ.)
LLSW-B.ST,LightLab Sweden AB
TRAD.ST,Tradedoubler AB
LINKAB.ST,Link Prop Investment AB (publ)
TOBIN-PREF.ST,Tobin Properties AB (publ)
PREBON.ST,Prebona AB (publ)
ABI.ST,AB Igrene (publ)
BULTEN.ST,Bulten AB (publ)
VICO.ST,Vicore Pharma Holding AB
BALD-PREF.ST,Fastighets AB Balder (publ)
ENZY.ST,Enzymatica AB
SOLT.ST,SolTech Energy Sweden AB (publ)
ACAN-B.ST,Acando AB (publ.)
PRIC-B.ST,Pricer AB (publ)
PLAZ-B.ST,Platzer Fastigheter Holding AB (publ)
BRAIN.ST,BrainCool AB (publ)
STEF-B.ST,Stendörren Fastigheter AB (publ)
G5EN.ST,G5 Entertainment AB (publ)
HEART.ST,Scandinavian Real Heart AB (Publ)
LEO.ST,LeoVegas AB (publ)
HPOL-B.ST,Hexpol AB (Publ)
MINEST.ST,Minesto AB (publ)
BONAS.ST,Bonäsudden Holding AB (publ)
ALIF-B.ST,AddLife AB (publ)
ANOD-B.ST,Addnode Group AB (publ)
ADDV-B.ST,ADDvise Group AB (publ)
AFGO.ST,AF Gruppen ASA
AGORA-PREF.ST,A Group Of Retail Assets Sweden AB (publ)
AGORA-B.ST,A Group Of Retail Assets Sweden AB (publ)
TAGR.ST,Trigon Agri A/S
DDM.ST,DDM Holding AG
88867.ST,88867.ST
SCA-B.ST,Svenska Cellulosa Aktiebolaget SCA (publ)
SECT-B.ST,Sectra AB (publ)
HOLM-B.ST,Holmen Aktiebolag (publ)
HOLM-A.ST,Holmen Aktiebolag (publ)
AKVAO.ST,AKVA Group ASA
INDU-C.ST,Aktiebolaget Industrivärden
ARP.ST,Arctic Paper S.A.
REHA-B.ST,Aktiebolaget Fastator (publ)
SDET.ST,SensoDetect Aktiebolag (publ)
KLED.ST,Kungsleden Aktiebolag
INDU-A.ST,Aktiebolaget Industrivärden
63624.ST,63624.ST
AKPSO.ST,Philly Shipyard ASA
63625.ST,63625.ST
ALIV.ST,ALIV.ST
ALNX.ST,ALNX.ST
ALLG-B.ST,Allgon AB (publ)
ALIV-SDB.ST,"Autoliv, Inc."
ATEL-A.ST,AllTele Allmänna Svenska Telefonaktiebolaget (publ)
AMSCO.ST,American Shipping Company ASA
AMNO-TR.ST,Amnode AB TR
ANGL.ST,Angler Gaming plc
AQUAO.ST,Aqualis ASA
ARISE.ST,Arise AB (publ)
BONO.ST,Bonheur ASA
AZN.ST,AstraZeneca PLC
NANOO.ST,Nordic Nanovector ASA
MULTIO.ST,Multiconsult ASA
NOMO.ST,Nordic Mining ASA
ITXO.ST,Intex Resources ASA
RENOO.ST,RenoNorden ASA
SOFFO.ST,Solstad Offshore ASA
EIOFO.ST,Eidesvik Offshore ASA
GSFO.ST,Grieg Seafood ASA
AUSSO.ST,Austevoll Seafood ASA
LSGO.ST,Lerøy Seafood Group Asa
HAVIO.ST,Havila Shipping ASA
DATO.ST,Data Respons ASA
OLTO.ST,Olav Thon Eiendomsselskap ASA
THINO.ST,Thin Film Electronics ASA
SALMO.ST,SalMar ASA
WBULKO.ST,Bulk Invest ASA
PSIO.ST,StrongPoint ASA
FARO.ST,Farstad Shipping ASA
EPRO.ST,Europris ASA
PHOO.ST,PhotoCure ASA
NORO.ST,Norwegian Energy Company AS
HNBO.ST,Hafslund ASA
GODO.ST,Goodtech ASA
EKOO.ST,Ekornes ASA
BRGO.ST,Borregaard ASA
PROTCTO.ST,Protector Forsikring ASA
PENO.ST,Panoro Energy ASA
BLOO.ST,NRC Group ASA
STORMO.ST,Storm Real Estate ASA
VARDIAO.ST,Vardia Insurance Group ASA
DOFO.ST,DOF ASA
